Job ID Naukri,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Salary,Job Location,Employment Type
080124001498,Digital Marketing Manager,VTP Realty,"digital marketing,digital,AdWords,PPC,paid media,digital campaigns,Online Marketing,google analytics",www.naukri.com/job-listings-digital-marketing-manager-vtp-realty-pune-5-to-10-years-080124001498,08/01/2024,"Roles and Responsibilities     Minimum 3 years of working experience as Digital Marketer.  Minimum 3 years of experience executive & managing large scale digital campaigns.  Candidate should have excellent experience in executing digital campaigns across Google networks & Social media including facebook ads. Required In-depth understanding of Paid Media across platforms. Should have experience in optimising all paid campaigns including A/B testing, ad copy variation, bid management, auction insights. Candidate should be well versed with Google analytics. Should have the capability to run campaigns based on GA.  Candidate must have good knowledge of SEO Good knowledge on setting up UTM parameters & creating goals is required. Platform Integration knowledge would be a plus. Should be aware of platforms specific updates & trends. HTML coding will be a plus",5-10 Yrs,6-11 Lacs PA,Pune(Viman Nagar),"Full Time, Permanent"
031123007713,Digital Marketer,Jazzberry,"E-commerce Platforms,Search Engine Optimization,Influencer Marketing,Graphic Design,PPC Advertising,Video Production,A/B Testing,Content Marketing",www.naukri.com/job-listings-digital-marketer-jazzberry-thane-maharashtra-panvel-maharashtra-navi-mumbai-maharashtra-1-to-3-years-031123007713,09/01/2024,"Qualifications: . Bachelors degree in Marketing,Business,or a related field from a Tier 1,Tier 2 Institute in India,A relevant masters degree is a plus Proven experience in digital marketing,preferably in the beauty or cosmetics industry Experience: 2- 7 years Experience with e-commerce platforms is a plus",1-3 Yrs,1.25-3.5 Lacs PA,"Navi Mumbai, Panvel, Thane","Full Time, Permanent"
080124501110,Digital Marketing Specialist,Taggbox,"Social media marketing,CRO,Team management,Email marketing,Web analytics,SEO,Digital marketing,Marketing strategy",www.naukri.com/job-listings-digital-marketing-specialist-taggbox-jaipur-4-to-9-years-080124501110,08/01/2024,"4+ years of experience in inbound marketing . Seeking a candidate with a minimum of 3 years of team management experience,overseeing teams of at least 5-6 individuals Experience with website design and optimization is a plus . .",4-9 Yrs,Not disclosed,Jaipur,"Full Time, Permanent"
110423005301,Urgent Hiring For Digital Marketing Manager- Pune Location,Time Legend It And Hr Consulting Solutions,"digital marketing,smm,smo,off page seo,search engine optimization,google adwords,search engine marketing,social media marketing",www.naukri.com/job-listings-urgent-hiring-for-digital-marketing-manager-pune-location-time-legend-it-and-hr-consulting-solutions-pune-6-to-10-years-110423005301,08/01/2024,to ensure maximum clicks and conversions,6-10 Yrs,10-12 Lacs PA,pune,"Full Time, Permanent"
080124904608,Relationship Manager- Digital Marketing,Care Health Insurance (CHI),"Digital Marketing,General Insurance,Broking,SALES,banca,Health Insurance,Management,Digital",www.naukri.com/job-listings-relationship-manager-digital-marketing-care-health-insurance-limited-noida-gurgaon-gurugram-1-to-4-years-080124904608,08/01/2024,"2) Location: Vipul Teck Park Gurgaon + Noida,. 3) Strictly from Banca or broking or Insurance Companies (HealthGeneral) with 1 or 2 Years Business Development experience Digital Insurance sales experience will be add on . 4) Preferably Female employee with digital presentation over VCZoom and closures skills",1-4 Yrs,Not disclosed,"Gurgaon, Noida","Full Time, Permanent"
080124004835,Digital Marketing Executive,Bm2k Global,"Content Creation,SEM,Digital Marketing,SEO,Google Analytics,Canva,Marketing,Google",www.naukri.com/job-listings-digital-marketing-executive-bm2k-global-enterprises-pvt-ltd-noida-uttar-pradesh-2-to-5-years-080124004835,08/01/2024,"Reports directly to the  Director  of Marketing & Business Development Manage both on-page SEO and      off-page SEO for Ashford. Collaborate with marketing and blog      contributors to create high-quality content around important, relevant      terms.  Optimizing content for search      engines and lead generation. Manage and improve organic search      engine performance and goal-setting based on clickthrough rates, traffic,      and conversions.  Stay up-to-date with the latest      trends and changes with SEO, SEM, and major search engines.  Blog on an ongoing basis to support      and promote our offers and to attract site visitors through search and social      media.  Write various types of articles on      a wide range of topics related to the Multi-family industry for our blog.  (Total      of 4-6 Blogs a Month)  Conducting analytical projects to      improve blog strategies/tactics.  Growing blog viewers, converting visitors into leads,      and expanding our blog's overall reach.  Establish closed-loop analytics      with sales to understand how our inbound marketing activity turns into      customers and continually refine our process to convert customers. Create monthly content to drive      leads, awareness, and/or other important metrics (examples include      infographics, guides, templates, etc.).  Grow our viewer base by providing      regular, helpful content aligned with their needs and interests. Collaborate with sales      professionals, external influencers, and industry experts (through the      U.S. marketing team) to produce relevant content that meets the needs of      both key stakeholders and our audience. Provide support in managing our      social media pages. Track Google Analytics Track Facebook reviews and      analytics.",2-5 Yrs,Not disclosed,Noida,"Full Time, Permanent"
090124905840,Digital Marketing Executive,Strategic Minds,"Digital Marketing,email marketing,strategic campaigns,lead generation,SEO optimization,SEO,social media,paid advertising",www.naukri.com/job-listings-digital-marketing-executive-strategic-minds-bangalore-bengaluru-1-to-3-years-090124905840,09/01/2024,Freshers are welcomed !!! This data will be your guide as you optimize campaigns and ensure maximum ROI Should have own laptop or desktop.  . Should have EXCELLENT Communication Skills,1-3 Yrs,Not disclosed,Remote,"Full Time, Permanent"
090124500719,Digital Marketing Executive,Inferenz Tech,"Display advertising,Social media,Analytical,Employee engagement,Marketing operations,Medical insurance,Digital marketing,Digital Marketing Executive",www.naukri.com/job-listings-digital-marketing-executive-inferenz-tech-pvt-ltd-ahmedabad-2-to-7-years-090124500719,09/01/2024,"Your duties will include planning,implementing,and monitoring our digital marketing campaigns across all digital networks . Our ideal candidate is someone with experience in marketing,art direction,and social media management .",2-7 Yrs,Not disclosed,Ahmedabad,"Full Time, Permanent"
090124008420,SR. Digital Marketing Executive - Jaipur,ASG Eye Hospital,"Social Media Optimization,SEO Analysis,Online Advertising,Social Media,Internet Marketing,Digital Marketing,Web Marketing,Pay Per Click",www.naukri.com/job-listings-sr-digital-marketing-executive-jaipur-asg-eye-hospital-jaipur-rajasthan-1-to-6-years-090124008420,09/01/2024,"Proven working experience in social media marketing or as a digital media specialist. Graduate/ Post-Graduate in the field of Marketing Communication,Media,Advertising,Public Relations with major in Digital Marketing SEO Certification will be added preference Experience in pharmaceutical or healthcare sector is a bonus.",1-6 Yrs,Not disclosed,Jaipur,"Full Time, Permanent"
080124003897,Digital Marketing Specialist,Stryde Consulting Services,"digital marketing,Campaign Planning,Digital Campaigns,Ad Operations,Google AdWords,Campaign Management,Social Media Marketing,Search Engine Marketing",www.naukri.com/job-listings-digital-marketing-specialist-stryde-consulting-services-hyderabad-1-to-3-years-080124003897,08/01/2024,"Check out for : Relevant Experience as per JD,Communication Skills,Willingness to work in 24*7 environment,Rotational Offs & Shifts (5 Day Working),Most Importantly Stability (Shouldnt have switched jobs with a 6 month tenure unless has a valid reason) Ticket and transactional account management . Technical support & troubleshooting experience",1-6 Yrs,Not disclosed,Hyderabad(Gachibowli),"Full Time, Permanent"
090124006300,Senior Digital Marketing Specialist,Orion Digital,"SMM,SMO,Social Media,Content,Content Creation,PPC,Ppc Campaigns,Campaigns",www.naukri.com/job-listings-senior-digital-marketing-specialist-orion-digital-pune-maharashtra-3-to-7-years-090124006300,09/01/2024,Content writing for SMM should be MUST,3-7 Yrs,Not disclosed,Pune(Viman Nagar),"Full Time, Permanent"
270122001513,Digital Marketing Manager,Sashi Vangapalli,"SEO Analysis,Digital Marketing,Google Ads,Facebook Ads,Ecommerce Marketing,Google Analytics,Google AdWords,Digital Strategy",www.naukri.com/job-listings-digital-marketing-manager-sashi-vangapalli-hyderabad-secunderabad-2-to-7-years-270122001513,06/01/2024,"If you live and breathe digital marketing, we want to talk to you. We are looking for a Digital Marketing Manager to develop, implement, track and optimize our digital marketing campaigns across all digital channels.   Roles and Responsibilities     Plan and execute all digital marketing, including SEO/SEM, marketing database, email, social media and display advertising campaigns  Design, build and maintain our social media presence Measure and report performance of all digital marketing campaigns, and assess against goals (ROI and KPIs) Identify trends and insights, and optimize spend and performance based on the insights Brainstorm new and creative growth strategies Develop strategies that drive customers to our website  Plan, execute, and measure experiments and conversion tests Collaborate with internal teams to create landing pages and optimize user experience Utilize strong analytical ability to evaluate end-to-end customer experience across multiple digital channels and customer touch points Instrument conversion points and optimize user funnels Collaborate with agencies and other vendor partners to execute content, campaigns, and other digital marketing activities.  Evaluate emerging technologies. Provide thought leadership and perspective for adoption where appropriate. Manage the digital teams to drive the best possible results for the brand. Desired Candidate Profile     BS/MS degree in marketing or a related field Proven working experience in digital marketing Demonstrable experience leading and managing SEO/SEM, marketing database, email, social media and/or display advertising campaigns Highly creative with experience in identifying target audiences and devising digital campaigns that engage, inform and motivate Experience in optimizing landing pages and user funnels Solid knowledge of website analytics tools (e.g., Google Analytics, NetInsight, Omniture, WebTrends) Working knowledge of ad serving tools (e.g., DART, Atlas) Experience in setting up and optimizing Google Adwords campaigns Working knowledge of HTML, CSS, and JavaScript development and constraints Strong analytical skills and data-driven thinking Up-to-date with the latest trends and best practices in online marketing and measurement",2-7 Yrs,6-9 Lacs PA,Hyderabad,"Full Time, Permanent"
