Job ID TimesJob,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Job Location
69164853 ,Content Marketing Specialist,infibusiness solution,"contentmarketing,contentstrategy,businessobjectives",https://www.timesjobs.com/job-detail/content-marketing-specialist-infibusiness-solution-vadodara-0-to-2-yrs-jobid-jmUz0SS__PLUS__IPZzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Content Marketing Specialist Your task is to plan the editorial content and content proposition. To carry out the plan ,  collaborate with the content marketing executive ,  c... More Details",0 - 2 yrs,Vadodara
69534984 ,Affiliate Marketing Brand,HyreFox Consultants,"mediabuying,branding,campaignmanagement,marketing,campaigns",https://www.timesjobs.com/job-detail/affiliate-marketing-brand-hyrefox-consultants-jaipur-2-to-5-yrs-jobid-BYQNo__SLASH____PLUS__w5JxzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Description: Affiliate marketing experience in the UK ,  EU ,  Canada ,  and Australia is required. Develop annual affiliate campaign management and its execution calendar... More Details",2 - 5 yrs,Jaipur
69164854 ,Social Media Marketing Executive,infibusiness solution,"socialmediamarketing,socialmedia,developcontent",https://www.timesjobs.com/job-detail/social-media-marketing-executive-infibusiness-solution-vadodara-1-to-2-yrs-jobid-tF__SLASH__sx3M__PLUS__w5lzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Social Media Marketing Executive We are looking for a Social Media Marketing Executive who holds a solid understanding of how each social media channel works and how to develo... More Details",1 - 2 yrs,Vadodara
69161015 ,Marketing and sales Exec,notifyvisitors / invitereferrals,"onlinemarketing,seo,businessintelligence",https://www.timesjobs.com/job-detail/marketing-and-sales-exec-notifyvisitors-invitereferrals-bengaluru-bangalore-2-to-3-yrs-jobid-00L3F__PLUS__TEZvFzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
 ( 1-2 openings )  Become an Inside Sales Specialist @ InviteReferrals and you get to steal deals with our prospective global customers. With 800  customers already ,  the pro... More Details",2 - 3 yrs,Bengaluru / Bangalore
69408673 ,Marketing Cloud Salesforce Developer,Algoworks,"scriptinglanguage,MarketingCloudtools,marketingautomationplatform",https://www.timesjobs.com/job-detail/marketing-cloud-salesforce-developer-algoworks-noida-greater-noida-3-to-5-yrs-jobid-9onBzQNdPglzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Must have:Leverage Salesforce Marketing Cloud tools and scripting language to deliver scalable ,  responsive ,  best-in-class email templates with highly dynamic and personali... More Details",3 - 5 yrs,Noida/Greater Noida
69647050 ,Email Marketing Executive,SDAD TECHNOLOGY,"emailmarketing,leadgeneration,dataanalysis,campaignmanagement,reporting,campaigns,e-mailmarketing,onlineleadgeneration,seo",https://www.timesjobs.com/job-detail/email-marketing-executive-sdad-technology-noida-greater-noida-0-to-3-yrs-jobid-WjUmQ0mzKnlzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Email Marketing Executive 0.5 to 3 YrsNoidaSalary : Upto 3.6 LPAPosted on 02 Aug ,  2023Job Description Job Profile: Email Marketing ExecutiveResponsbilities1. Online Lead gen... More Details",0 - 3 yrs,Noida/Greater Noida
69183579 ,Executive - Sales  &  Marketing,INFINITY GROUP,"relationshipbuilding,salesexecutive,sales,marketing,sales&marketing,salesrepresentative,selling,outlet",https://www.timesjobs.com/job-detail/executive-sales-marketing-infinity-group-delhi-delhi-ncr-0-to-2-yrs-jobid-YjJlHYxuZaZzpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
DescriptionPosition: Executive - Sales  &  MarketingEducation: GraduateExperience: 6 Months   ( Fresher also welcome ) Industy Type: AutomotiveFunctional Area: Sales  /  Marke... More Details",0 - 2 yrs,"Delhi,  Delhi/NCR"
69161842 ,Inside sales and marketing team,emertxe information technologies pvt ltd,"businessdevelopment,sales,insidesales,marketing,b2b,businessdevelopmentexecutive",https://www.timesjobs.com/job-detail/inside-sales-and-marketing-team-emertxe-information-technologies-pvt-ltd-bengaluru-bangalore-1-to-5-yrs-jobid-slkLcGP4W__SLASH__pzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
1-5 YearsBBA  /  BCOM  /  BE  /  MBA or any relevant bachelors degreeBusiness Development Executive  /  Inside sales | Business development jobs in BangaloreExcellent customer... More Details",1 - 5 yrs,Bengaluru / Bangalore
69786211 ,Sales  &  Marketing Representative,"Tekpillar
     (More Jobs)","Agencysales,Marketing,Field,Loans,Banking,CASA,B2B,Teamhandling,Automobile,Pharma,FMCG,BFSI,Client,Realestate,Openmarket,FMCD,Telecom,Advisor,sales",https://www.timesjobs.com/job-detail/sales-marketing-representative-tekpillar-chennai-coimbatore-thanjavur-trichy-tuticorin-1-to-6-yrs-jobid-Mgt__SLASH__l6mXN21zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
We are looking for an ambitious and motivated Business Development Manager . You will represent the business in public and possess the commitment necessary to develop and impl... More Details",1 - 6 yrs,"Chennai,  Coimbatore,  Thanjavur,  Trichy,  Tuticorin"
69412265 ,International Textile Machinary Marketing,v support solutions,"manufacturing,spinning,machinery",https://www.timesjobs.com/job-detail/international-textile-machinary-marketing-v-support-solutions-coimbatore-2-to-3-yrs-jobid-ucyUi__SLASH__lKvpNzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Must have skills :Good communication in English  &  Hindi and Technical knowledge in textile machinery.SKILL IN TEXTILE MARKETING  &  ABLE TO ACHIVE TARGET.EXPERT IN SELLING T... More Details",2 - 3 yrs,Coimbatore
69410932 ,Sales and Marketing  ( Real estate ),KVR Webtech Pvt. Ltd,"dealing,tax,closing,legal,finance",https://www.timesjobs.com/job-detail/sales-and-marketing-real-estate-kvr-webtech-pvt-ltd-panchkula-5-to-8-yrs-jobid-c__SLASH__IHO2lZrxNzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Responsibilities: Sales ,  marketingDynamic personality.candidate having Real Estate experience will be the added advantage.Monitoring the housing and property markets to iden... More Details",5 - 8 yrs,Panchkula
69609218 ,Marketing  &  Proposals,Maestro Placement Consultancy Services,"tendering,hydro,oil,mechanicalengineering,civil,engineering,costestimation",https://www.timesjobs.com/job-detail/marketing-proposals-maestro-placement-consultancy-services-mumbai-7-to-10-yrs-jobid-B9lmTLcqIjhzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Skills  &  Competencies:Work upon various suitable options and conceptualization of projectsBasic understanding of engineering of mechanical deliverablesReview of engineering ... More Details",7 - 10 yrs,Mumbai
69786873 ,Sales and Marketing Manager,"The Infinity Space
     (More Jobs)","Sales,Marketing,BusinessDevelopment,Areasales,Territorysales,Distributor,Channelpartners,CustomerRelations,StrategicPlanning,MarketResearch,Retail,BFSI",https://www.timesjobs.com/job-detail/sales-and-marketing-manager-max-new-york-life-insurance-co-ltd-guntur-hyderabad-secunderabad-nizamabad-vijayawada-visakhapatnam-1-to-6-yrs-jobid-CvpPzFZWHt1zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Position - BDMJob Roles and Responsibilities-Promoting the company's existing brands and introducing new products to the market.analyzing budgets ,  preparing annual budget pl... More Details",1 - 6 yrs,"Guntur,  Hyderabad/Secunderabad,  Nizamabad,  Vijayawada,  Visakhapatnam"
69752719 ,Marketing  &  Sales Executive,"S.P. Jagannath & Sons
     (More Jobs)","fmcgsales,FMCG,retailsales,teamleader,directsale,filedexecutive,marketingexecutive,salesexecutive,salesofficer,businessdevelopmentofficer,b2b,b2c",https://www.timesjobs.com/job-detail/marketing-sales-executive-s-p-jagannath-sons-delhi-ncr-noida-greater-noida-2-to-5-yrs-jobid-mq2BAJZx1jZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
MARKETING  &  SALES EXECUTIVESPJ Group has been a renowned group in the market since 1962 ,  and we are looking forward to passionate candidates who will work for our new bran... More Details",2 - 5 yrs,"Delhi/NCR,  Noida/Greater Noida"
69724810 ,PLM DCO  /  PM - Digital Continuity Officer  /  Programme Manager,Alstom Projects India Ltd.,"plmdeployment,culturalchange,projectmanagement,leadership,communication,building,projectmanager,siteengineering,sitemanagement",https://www.timesjobs.com/job-detail/plm-dco-pm-digital-continuity-officer-programme-manager-alstom-projects-india-ltd-bengaluru-bangalore-10-to-13-yrs-jobid-FOv5F4GoAsxzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
PLM DCO  /  PM - Digital Continuity Officer  /  Programme ManagerDate: 6 Oct 2023Location: Bangalore ,  INCompany: AlstomLeading societies to a low carbon future ,  Alstom dev... More Details",10 - 13 yrs,Bengaluru / Bangalore
69722906 ,Plum - Analyst - Account Based Marketing,plum,"accountbasedmarketing,salesfunnel,roimodels,outboundleads,communicationskills,interpersonalskills,hr,healthbenefits",https://www.timesjobs.com/job-detail/plum-analyst-account-based-marketing-plum-bengaluru-bangalore-3-to-6-yrs-jobid-emn4vPfDA3dzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Analyst - Account Based Marketing Bengaluru  / Marketing  / Full Time /  On-siteAbout PlumPlum is an employee insurance and health benefits platform focused on making health i... More Details",3 - 6 yrs,Bengaluru / Bangalore
69752714 ,Marketing  &  HR Manpower Organiser,"S.P. Jagannath & Sons
     (More Jobs)","HRMarketing,HROperations,manpowerorganiser,MarketingManpower,joiningformalities,exitformalities,employeeengegament,planning,statergy,policiesmaking",https://www.timesjobs.com/job-detail/marketing-hr-manpower-organiser-s-p-jagannath-sons-delhi-noida-greater-noida-5-to-8-yrs-jobid-__SLASH__m9bW__SLASH__Rf6PFzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
MARKETING  &  HR MANPOWER ORGANISER PROFILEFRESHERS ,  PLEASE DO NOT APPLYSPJ Group has been a renowned group in the market since 1962 ,  and we are looking forward to passion... More Details",5 - 8 yrs,"Delhi,  Noida/Greater Noida"
69164759 ,Programmatic Specialist,socialbeat,"gtm,mediastrategy,campaignmanagement,digitalmedia,campaigns",https://www.timesjobs.com/job-detail/programmatic-specialist-socialbeat-chennai-bengaluru-bangalore-1-to-2-yrs-jobid-LRIoV4Dj2oJzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Position SummaryThe programmatic Specialist will focus on driving media activation and campaign management across agencies and partners. You will build infrastructure and capa... More Details",1 - 2 yrs,"Chennai,  Bengaluru / Bangalore"
69785472 ,Job Opening IT Sales And Marketing in Pune,"DIAMOND PLACEMENT
     (More Jobs)","Sales,Marketing,BusinessDevelopment,BDM",https://www.timesjobs.com/job-detail/job-opening-it-sales-and-marketing-in-pune-diamond-placement-pune-5-to-6-yrs-jobid-70e1XpDDB2lzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Diamond PlacementJob Opening IT Sales And Marketing in Pune .Roles  &  Responsibilities: Prospect ,  develop and close new sales opportunities. Achieve and exceedaggressive sa... More Details",5 - 6 yrs,Pune
69647058 ,Sr. Marketing Executive_ Welding OEM  &  Importers,SENOR METALS PRIVATE LIMITED,"marketing,welding,oem,importers,communication,spares",https://www.timesjobs.com/job-detail/sr-marketing-executive-welding-oem-importers-senor-metals-private-limited-ahmedabad-2-to-3-yrs-jobid-GMEtzeNI9UtzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Sr. Marketing Executive_ Welding OEM  &  ImportersPosition: Sr. Marketing Executive_Welding OEM  &  ImportersQualification: Any graduate preferably Diploma / BE (  Mechanical ... More Details",2 - 3 yrs,Ahmedabad
69753155 ,Internet Marketing Specialist in Delhi  ( 2 Openings ),Matrix Web Studio,"socialnetworks,webanalytics,searchengineoptimization,socialmediaoptimization,seo&smopractices,internetmarketing",https://www.timesjobs.com/job-detail/internet-marketing-specialist-in-delhi-2-openings-matrix-web-studio-delhi-ncr-0-to-10-yrs-jobid-Ak8AOWAE9XdzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Internet Marketing Specialist in Delhi  ( 2 Openings )  Skills and Qualifications:Social networks  updating ,  question answering ,  troubleshootingWeb analytics monitoring an... More Details",0 - 10 yrs,Delhi/NCR
69786449 ,"INSURANCE SLAES PERSON , Sales  &  Marketing","Sudhanshu Shekhar
     (More Jobs)","MarketPlanning,AgencySales,LifeInsurance,Finance,Accountant",https://www.timesjobs.com/job-detail/insurance-slaes-person-sales-marketing-lic-india-faridabad-0-to-1-yrs-jobid-0l2Gx__PLUS__Piz61zpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Become a part of the biggest insurance company of india and only government life insurance companyApproch leads and help them understand Insurance policy of LIC and sell polic... More Details",0 - 1 yrs,Faridabad
69786685 ,Online marketing for making money from home,"SN WEB ENTERPRISES
     (More Jobs)","12THPASS,FRELANCER,FRESHER,ComputerOperator,dataentry,teamleader",https://www.timesjobs.com/job-detail/online-marketing-for-making-money-from-home-sn-web-enterprises-pune-dadra-nagar-haveli-silvassa-pondicherry-puducherry-vasco-da-gama-vasai-1-to-5-yrs-jobid-POVXQoEalNVzpSvf__PLUS__uAgZw==&source=srp,Work from Home,"Job Description:
Job DescriptionJob DescriptionJob Description*Hello all , One of the best opportunity for part time job seekers.*At home*Use your free time in part time work and earn a lot of... More Details",1 - 5 yrs,"Pune,  Dadra & Nagar Haveli - Silvassa,  Pondicherry/Puducherry,  Vasco Da Gama,  Vasai"
69161855 ,Performance Marketer,GreenHonchos Solutions Pvt. Ltd.,"adwords,socialmarketing,demandgeneration,campaigns,contentmarketing,seo,performancemarketing,brandequity,marketing,displayadvertising",https://www.timesjobs.com/job-detail/performance-marketer-greenhonchos-solutions-pvt-ltd-noida-greater-noida-0-to-3-yrs-jobid-cRbin8HDToVzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Responsibilities: Responsible for planning ,  strategizing and execution of digital strategies by keeping the end results in mind.develop and execute marketing strategies ... More Details",0 - 3 yrs,Noida/Greater Noida
69752722 ,Marketing Sales Team Leader  ( FMCG Sector Only ),"S.P. Jagannath & Sons
     (More Jobs)","marketing,sales,MarketDevelopment,b2b,b2c,teamhandling,vendormanagement,individualsales,,cashsales,,dailysales,SalesReport",https://www.timesjobs.com/job-detail/marketing-sales-team-leader-fmcg-sector-only-s-p-jagannath-sons-delhi-ncr-noida-greater-noida-5-to-8-yrs-jobid-9nOlzhChsQ9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
MARKETING  /  SALES TEAM LEADER  ( FMCG SECTOR ONLY ) SPJ Group has been a renowned group in the market since 1962 ,  and we are looking forward to passionate candidates who w... More Details",5 - 8 yrs,"Delhi/NCR,  Noida/Greater Noida"
69165913 ,HR Operations,Headhuntersinc consultancy Private Limited,"peoplemanagement,digitaltransformation",https://www.timesjobs.com/job-detail/hr-operations-headhuntersinc-consultancy-private-limited-chennai-0-to-3-yrs-jobid-0OqrbInBpsVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
NP: Max 30daysRequired Skills:HRoperation ,  Benefits ,  People Management , People soft  /  Oracle fusion is mandatoryShared services companyAbout Company:They working in to ... More Details",0 - 3 yrs,Chennai
68727392 ,Senior Creative Copywriter,mad about digital,"campaigns,marketingcollaterals,contentmarketing,socialmedia,contentstrategy",https://www.timesjobs.com/job-detail/senior-creative-copywriter-mad-about-digital-bengaluru-bangalore-0-to-3-yrs-jobid-6jAbb7yI__PLUS__NRzpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
Job Description - Our ideal candidate spends WAY TOO MUCH time on social media. She / he is constantly on top of whats happening in the digital space- She / he is also in sync... More Details",0 - 3 yrs,Bengaluru / Bangalore
